timestamp_EPOCHms,ublox_latitude,ublox_longitude
1582661532.17059,42.294599,-83.711427
1582661532.17059,42.295293,-83.711662
1582661532.17059,42.295293,-83.711662
1582661532.17059,42.295293,-83.711662
1582661532.17059,42.295293,-83.711662
1582661532.17059,42.295293,-83.711662
1582661532.17059,42.295248,-83.711294
1582661532.17059,42.295248,-83.711294
1582661532.17059,42.295248,-83.711294
1582661532.17059,42.295248,-83.711294
1582661532.17059,42.295248,-83.711294
1582661532.17059,42.295248,-83.711294
1582661532.17059,42.294380,-83.711301
1582661532.17059,42.294343,-83.711306
1582661532.17059,42.294252,-83.711291
1582661532.17059,42.294252,-83.711291
1582661532.17059,42.294252,-83.711291
1582661532.17059,42.294215,-83.711276
1582661532.17059,42.294215,-83.711276
1582661532.17059,42.294173,-83.711242
1582661532.17059,42.294173,-83.711242
1582661532.17059,42.294173,-83.711242
1582661532.17059,42.294173,-83.711242
1582661532.17059,42.294173,-83.711242
1582661532.17059,42.294173,-83.711242
1582661532.17059,42.294173,-83.711242
1582661532.17059,42.294173,-83.711242
1582661532.17059,42.294173,-83.711242
1582661532.17059,42.294172,-83.711167
1582661532.17059,42.294172,-83.711167
1582661532.17059,42.294172,-83.711167
1582661532.17059,42.294172,-83.711167
1582661532.17059,42.294161,-83.711111
1582661532.17059,42.294161,-83.711111
1582661532.17059,42.294161,-83.711111
1582661532.17059,42.294148,-83.711064
1582661532.17059,42.294148,-83.711064
1582661532.17059,42.294148,-83.711049
1582661532.17059,42.294148,-83.711049
1582661532.17059,42.294148,-83.711049
1582661532.17059,42.294148,-83.711049
1582661532.17059,42.294148,-83.711049
1582661532.17059,42.294148,-83.711049
1582661532.17059,42.294189,-83.711029
1582661532.17059,42.294189,-83.711029
1582661532.17059,42.294189,-83.711029
1582661532.17059,42.294189,-83.711029
1582661532.17059,42.294189,-83.711029
1582661532.17059,42.294189,-83.711029
1582661532.17059,42.294268,-83.711029
1582661532.17059,42.294268,-83.711029
1582661532.17059,42.294268,-83.711029
1582661532.17059,42.294268,-83.711029
1582661532.17059,42.294268,-83.711029
1582661532.17059,42.294288,-83.711018
1582661532.17059,42.294288,-83.711018
1582661532.17059,42.294288,-83.711018
1582661532.17059,42.294237,-83.711043
1582661532.17059,42.294237,-83.711043
1582661532.17059,42.294237,-83.711043
1582661532.17059,42.294237,-83.711043
